USDA_Species_Code,Species,Sample_ID,Machine_name,Sample_Date,Time,QC,Patm,A,Qin,RHs,CO2s,Tleaf,Ci
ARLA2,Arctagrostis latifolia,1930,Andy,20160712,13:26:03,,101.9772568,10.13186152,2000.335327,75.97681427,390.1222839,5.629879951,310.4019487
ARLA2,Arctagrostis latifolia,1930,Andy,20160712,13:26:38,,101.9769669,8.955740802,1501.272583,75.89826202,390.7781067,5.091502666,320.9837087
ARLA2,Arctagrostis latifolia,1930,Andy,20160712,13:29:59,,101.976738,8.066022134,1250.554199,72.50844574,390.2245789,4.651794434,326.5820516
ARLA2,Arctagrostis latifolia,1930,Andy,20160712,13:33:20,,101.9726791,7.450676111,999.9586182,69.24217224,390.0256042,4.636295319,332.1634157
ARLA2,Arctagrostis latifolia,1930,Andy,20160712,13:36:41,,101.9745407,6.021735242,750.5111084,65.65831757,390.1295471,4.741409302,342.7574379
ARLA2,Arctagrostis latifolia,1930,Andy,20160712,13:40:02,,101.9666367,5.231482727,499.4589539,61.34498978,389.9121094,4.780585766,347.8899475
ARLA2,Arctagrostis latifolia,1930,Andy,20160712,13:40:47,,101.9672012,4.163898875,374.8230286,60.28948593,390.5090942,4.799684048,356.8374528
ARLA2,Arctagrostis latifolia,1930,Andy,20160712,13:41:33,,101.9664078,2.842480048,248.6394806,59.33083725,390.4831238,4.834014893,367.1490501
ARLA2,Arctagrostis latifolia,1930,Andy,20160712,13:42:05,,101.9680099,2.236766061,199.2700958,58.95720673,390.2824402,4.845716476,371.1842293
ARLA2,Arctagrostis latifolia,1930,Andy,20160712,13:42:44,,101.9671631,1.474805682,148.7929077,58.13588333,390.3560791,4.89665556,376.6801724
ARLA2,Arctagrostis latifolia,1930,Andy,20160712,13:43:17,,101.9648438,0.751227414,99.25975037,57.86246109,390.8880615,4.844667912,382.7525613
ARLA2,Arctagrostis latifolia,1930,Andy,20160712,13:43:57,,101.9628448,-0.13740951,73.84520721,57.57798767,390.1243896,4.891094208,388.8529438
ARLA2,Arctagrostis latifolia,1930,Andy,20160712,13:44:46,,101.9639664,-0.956437445,49.06307983,57.326828,390.1642761,4.875585556,395.4449004
ARLA2,Arctagrostis latifolia,1930,Andy,20160712,13:45:26,,101.9642868,-1.336913492,19.57743263,57.31548309,390.2875366,4.9070158,398.532181
ARLA2,Arctagrostis latifolia,1930,Andy,20160712,13:46:12,,101.9642563,-1.760628334,0.54840374,57.09757233,389.9102783,4.874463558,401.7138903
ARLA2,Arctagrostis latifolia,1930,Andy,20160712,13:49:33,1,101.9625244,8.245311232,2000.466431,70.09603882,390.2303467,5.647489071,320.6108134
ARLA2,Arctagrostis latifolia,1930,Andy,20160712,13:51:48,1,101.9615936,9.010853376,1999.759155,69.51319885,390.0985718,5.869225502,318.4192354
ERAN6,Eriophorum angustifolium,1935,Andy,20160712,14:39:04,1,101.9647903,10.8304056,2001.420532,81.58965302,390.1471558,6.938823223,292.8390453
ERAN6,Eriophorum angustifolium,1935,Andy,20160712,14:44:29,,101.9601593,10.19582225,1998.57666,81.3927536,389.9407959,6.973555088,307.969705
ERAN6,Eriophorum angustifolium,1935,Andy,20160712,14:47:50,,101.9700546,9.534594964,1500.627686,81.43493652,389.916626,6.797521591,312.2564128
ERAN6,Eriophorum angustifolium,1935,Andy,20160712,14:51:11,,101.9686203,7.737430477,1249.01355,81.65664673,389.9376526,6.580832958,328.9105969
ERAN6,Eriophorum angustifolium,1935,Andy,20160712,14:54:32,,101.9715271,7.833706403,1000.236755,81.33513641,389.9088745,6.409578323,325.7198764
ERAN6,Eriophorum angustifolium,1935,Andy,20160712,14:57:53,,101.9786377,6.627734252,749.9399414,81.18476868,390.0273132,6.339016914,333.8199934
ERAN6,Eriophorum angustifolium,1935,Andy,20160712,15:01:14,,101.9825745,5.273716782,501.29776,81.23140717,389.9746704,5.954015255,341.7816928
ERAN6,Eriophorum angustifolium,1935,Andy,20160712,15:04:35,,101.9922256,4.692185329,375.5083313,80.89796448,389.8911133,5.765361309,352.6848056
ERAN6,Eriophorum angustifolium,1935,Andy,20160712,15:07:56,,102.0006943,2.612159468,250.7153778,80.60388947,390.0731506,5.607202053,367.8225813
ERAN6,Eriophorum angustifolium,1935,Andy,20160712,15:11:17,,102.0085678,2.798692372,199.3744965,80.33613586,389.9157715,5.424221039,367.5960005
ERAN6,Eriophorum angustifolium,1935,Andy,20160712,15:14:38,,102.0073624,1.782066611,148.8542023,80.5894928,390.084137,5.491604805,374.8565992
ERAN6,Eriophorum angustifolium,1935,Andy,20160712,15:17:35,,102.0049667,0.795073257,100.0402985,80.39179993,390.2864685,5.195299149,382.6647543
ERAN6,Eriophorum angustifolium,1935,Andy,20160712,15:18:30,,102.0073929,0.712363139,74.90654755,81.00214386,389.9195557,5.193742275,382.8723914
ERAN6,Eriophorum angustifolium,1935,Andy,20160712,15:19:55,,102.0067368,-0.4021102,50.36092758,80.40137482,390.0108337,5.191597939,391.4114599
ERAN6,Eriophorum angustifolium,1935,Andy,20160712,15:20:54,,102.0073318,-0.617240985,21.15745163,80.51553345,389.9430542,5.187476158,393.4498482
ERAN6,Eriophorum angustifolium,1935,Andy,20160712,15:23:09,,102.0063934,-1.707248565,0.586251974,80.40084839,390.0006104,5.007749081,403.2344977
ERAN6,Eriophorum angustifolium,1935,Andy,20160712,15:26:30,1,102.0064468,5.356526155,1999.989136,80.73394012,389.7638245,6.65068531,353.3207006
PEFR5,Petasites frigidus,1948,Bernie,20160713,13:19:11,1,101.6957397,11.50009941,2000.329834,71.28180695,389.0783691,25.81842422,255.829695
PEFR5,Petasites frigidus,1948,Bernie,20160713,13:43:10,,101.6907883,14.89900546,2001.111328,73.40649414,389.796051,25.19267654,228.5006697
PEFR5,Petasites frigidus,1948,Bernie,20160713,13:45:56,,101.6891556,14.24187013,1499.370117,68.43941498,390.0360413,24.82822418,233.8277135
PEFR5,Petasites frigidus,1948,Bernie,20160713,13:47:22,,101.6901779,13.833631,1250.197998,66.32291412,389.8948059,24.82615471,232.8646484
PEFR5,Petasites frigidus,1948,Bernie,20160713,13:48:14,,101.691658,13.07601786,1000.65509,64.95557404,389.9177551,24.82194519,234.9920113
PEFR5,Petasites frigidus,1948,Bernie,20160713,13:49:30,,101.6870728,12.23501348,750.1360474,62.8536911,389.9776611,24.82352448,237.9760881
PEFR5,Petasites frigidus,1948,Bernie,20160713,13:50:56,,101.6880798,10.62046897,501.1566162,60.52235031,389.7936707,24.83313179,248.4278352
PEFR5,Petasites frigidus,1948,Bernie,20160713,13:52:01,,101.6858673,8.936089948,375.1629944,59.31352234,389.7144775,24.91862488,262.8125934
PEFR5,Petasites frigidus,1948,Bernie,20160713,13:53:18,,101.6850586,6.906811656,249.8690948,58.55871201,389.629303,25.00178146,282.1082051
PEFR5,Petasites frigidus,1948,Bernie,20160713,13:53:55,,101.6846619,4.95216484,200.5062103,58.34013748,391.3217773,24.96040916,309.8873666
PEFR5,Petasites frigidus,1948,Bernie,20160713,13:54:32,,101.6880722,3.459346972,151.3744965,57.98929977,391.3375854,24.91228294,330.3310265
PEFR5,Petasites frigidus,1948,Bernie,20160713,13:55:36,,101.686264,2.022526183,99.25650024,57.47856522,389.9450989,24.86302948,349.0526936
PEFR5,Petasites frigidus,1948,Bernie,20160713,13:56:09,,101.6861038,1.00057852,74.99345398,57.18980026,390.9992981,24.84981155,366.1385463
PEFR5,Petasites frigidus,1948,Bernie,20160713,13:57:01,,101.6866684,-0.383556611,49.52850342,56.3186264,390.3173523,24.8481102,388.8557477
PEFR5,Petasites frigidus,1948,Bernie,20160713,13:58:02,,101.6837692,-1.812999865,20.26993561,55.40911484,390.2807007,24.88408279,415.236369
PEFR5,Petasites frigidus,1948,Bernie,20160713,13:58:33,,101.6852798,-2.460714915,1.188841105,55.01182556,390.8771362,24.82360649,427.9457058
PEFR5,Petasites frigidus,1948,Bernie,20160713,14:01:54,1,101.6914673,10.08978276,1999.026367,70.06595612,389.7713318,25.33862686,214.2684696
PEFR5,Petasites frigidus,1949,Mariano,20160713,13:49:42,1,101.5512161,15.66801444,1999.334473,52.34393692,390.0491028,25.96528053,212.9024131
PEFR5,Petasites frigidus,1949,Mariano,20160713,14:14:48,1,101.5551834,11.87348996,1999.745117,48.29385376,389.9780273,24.90951729,189.9605713
PEFR5,Petasites frigidus,1949,Mariano,20160713,14:19:03,,101.5611725,11.96977939,2001.017334,44.10042953,389.7752991,25.18279648,192.6334228
PEFR5,Petasites frigidus,1949,Mariano,20160713,14:20:23,,101.5560303,11.56176849,1501.129761,43.17067719,389.6721802,24.80979919,190.7965483
PEFR5,Petasites frigidus,1949,Mariano,20160713,14:22:33,,101.5514908,11.00319427,1250.287964,40.49144363,390.0748901,24.89358902,194.8991944
PEFR5,Petasites frigidus,1949,Mariano,20160713,14:24:56,,101.5498734,10.95154944,998.9478149,38.19282532,390.124115,24.80897522,193.0214414
PEFR5,Petasites frigidus,1949,Mariano,20160713,14:27:07,,101.5501938,10.10669517,750.6369019,36.0945549,390.0116272,24.80920601,203.8797303
PEFR5,Petasites frigidus,1949,Mariano,20160713,14:28:56,,101.5474625,9.059036749,499.9926453,34.3413353,389.804718,24.82977867,218.0353878
PEFR5,Petasites frigidus,1949,Mariano,20160713,14:30:31,,101.5496521,7.956263626,375.607666,33.7717514,389.90448,24.97242737,234.9997995
PEFR5,Petasites frigidus,1949,Mariano,20160713,14:32:06,,101.5496368,6.346420217,249.8166656,33.45183945,389.8172913,24.85491753,261.839298
PEFR5,Petasites frigidus,1949,Mariano,20160713,14:32:46,,101.5449066,4.724404785,199.6080475,33.14741135,391.2216187,24.82463074,292.3804224
PEFR5,Petasites frigidus,1949,Mariano,20160713,14:33:56,,101.5471191,3.487631664,150.5219421,32.46547318,389.8305359,24.82966232,313.185569
PEFR5,Petasites frigidus,1949,Mariano,20160713,14:35:19,,101.5529251,2.008906105,99.97026825,32.05117035,389.8390808,24.92392731,340.2355347
PEFR5,Petasites frigidus,1949,Mariano,20160713,14:36:32,,101.5452881,0.830711258,75.3368454,31.91931915,389.9010315,24.93212891,362.0501809
PEFR5,Petasites frigidus,1949,Mariano,20160713,14:37:54,,101.5478897,-0.352908225,50.995121,31.76490211,389.8861084,24.88482666,384.4973688
PEFR5,Petasites frigidus,1949,Mariano,20160713,14:38:55,,101.5466461,-1.906707101,20.31001282,31.49235916,390.4888916,24.86530113,414.8807682
PEFR5,Petasites frigidus,1949,Mariano,20160713,14:40:11,,101.5512619,-3.228333753,0.612327516,32.00804901,390.2830505,24.9348774,441.4656053
PEFR5,Petasites frigidus,1949,Mariano,20160713,14:43:32,1,101.5512009,11.50902578,2000.634277,47.0225563,389.7617188,26.04629135,177.9522071
PEFR5,Petasites frigidus,1949,Mariano,20160713,14:54:18,1,101.5650253,-0.937026039,2000.561523,26.65153122,389.9985962,23.87900543,547.946626
CAAQ,Carex aquatilis,1950,Derek,20160713,14:29:32,1,101.6590805,0.265450756,1999.547729,30.99645615,392.0716858,25.92001343,363.0675361
CAAQ,Carex aquatilis,1950,Derek,20160713,14:47:42,1,101.6668396,1.788597477,2001.53125,47.54777527,390.1461182,24.85663414,248.126086
CAAQ,Carex aquatilis,1950,Derek,20160713,15:10:42,,101.6580582,14.31836004,1998.960327,43.06348419,389.7519531,24.57037926,229.242846
CAAQ,Carex aquatilis,1950,Derek,20160713,15:14:03,1,101.6491318,16.11134368,1499.575562,39.01204681,389.8901367,24.92280579,214.4126716
CAAQ,Carex aquatilis,1950,Derek,20160713,15:17:24,,101.647316,14.56424011,1250.64856,40.08126068,390.0060425,24.96291733,217.0672266
CAAQ,Carex aquatilis,1950,Derek,20160713,15:20:38,,101.6513824,12.91710526,1000.578857,38.98921585,390.025116,24.94714165,238.0494449
CAAQ,Carex aquatilis,1950,Derek,20160713,15:23:59,,101.6517944,11.14992076,749.203186,37.52276993,389.9249573,24.92091751,256.0785873
CAAQ,Carex aquatilis,1950,Derek,20160713,15:27:20,,101.6475143,10.16631142,500.6849976,35.68193054,390.0190125,24.94983292,264.6117733
CAAQ,Carex aquatilis,1950,Derek,20160713,15:30:41,,101.6502533,8.319011409,376.2276917,34.9205246,389.8688354,25.03175545,278.9253472
CAAQ,Carex aquatilis,1950,Derek,20160713,15:33:30,,101.6507111,6.653172956,250.0348816,34.53580093,390.0982361,25.06154442,292.9557392
CAAQ,Carex aquatilis,1950,Derek,20160713,15:36:51,,101.6519623,5.066373032,200.9723969,34.62844086,390.1520996,24.79701996,307.6080776
CAAQ,Carex aquatilis,1950,Derek,20160713,15:40:12,,101.647728,3.383341956,149.6772614,33.50191879,389.9560852,25.02070236,327.2995465
CAAQ,Carex aquatilis,1950,Derek,20160713,15:43:33,,101.6473312,2.30356819,99.57852936,33.24937057,390.215332,25.04281998,340.3145013
CAAQ,Carex aquatilis,1950,Derek,20160713,15:46:54,,101.6443329,2.589839352,73.94589996,33.01629257,390.1764526,24.99144745,331.4234525
CAAQ,Carex aquatilis,1950,Derek,20160713,15:50:15,,101.6426392,-1.866557402,51.03963089,33.24638367,390.3143616,24.9280262,417.0291315
CAAQ,Carex aquatilis,1950,Derek,20160713,15:53:36,,101.6478043,-2.261873861,20.43248749,32.97031784,390.1138611,24.72385597,427.7188002
CAAQ,Carex aquatilis,1950,Derek,20160713,15:56:57,,101.6390076,-1.954645456,1.10006237,32.37910461,389.7521667,25.37009239,431.6362678
CAAQ,Carex aquatilis,1950,Derek,20160713,16:00:18,1,101.6336136,7.242537084,2000.801392,37.78632736,389.9670105,24.93918228,165.7638733
CAAQ,Carex aquatilis,1951,Bernie,20160713,14:35:33,1,101.6951828,0.154270011,1998.834473,44.49713516,389.9427795,25.49123955,364.8729247
CAAQ,Carex aquatilis,1951,Bernie,20160713,15:09:00,,101.7032928,9.602900495,2000.092773,38.91496277,390.0220947,24.75656509,235.3748148
CAAQ,Carex aquatilis,1951,Bernie,20160713,15:12:06,,101.6969376,10.15449913,1500.27417,36.93971252,390.0440063,24.90605736,230.3510446
CAAQ,Carex aquatilis,1951,Bernie,20160713,15:14:58,,101.6913071,9.561399914,1249.867188,36.09196472,389.8417053,24.91726112,234.0318336
CAAQ,Carex aquatilis,1951,Bernie,20160713,15:15:33,,101.6927414,9.631890697,1001.240051,35.81552505,390.0317078,24.85035324,233.7020368
CAAQ,Carex aquatilis,1951,Bernie,20160713,15:16:27,,101.6902161,8.824940029,749.9098511,35.34379196,389.9895935,24.88254166,244.6520984
CAAQ,Carex aquatilis,1951,Bernie,20160713,15:18:20,,101.6911316,8.739843989,499.7029724,34.57060242,389.7671509,24.87094879,246.3374857
CAAQ,Carex aquatilis,1951,Bernie,20160713,15:19:28,,101.6933823,5.832300849,374.4519653,34.1828804,389.9447327,24.90820122,288.205768
CAAQ,Carex aquatilis,1951,Bernie,20160713,15:20:18,,101.6943359,5.144147535,249.4499817,34.05767441,389.9427185,24.81499672,293.1324065
CAAQ,Carex aquatilis,1951,Bernie,20160713,15:23:39,,101.6940079,4.596783415,199.386261,32.59412003,389.9113464,25.49501038,298.728172
CAAQ,Carex aquatilis,1951,Bernie,20160713,15:27:00,,101.6927719,5.440142722,149.5691528,34.12935638,389.4067688,25.1835041,271.1743429
CAAQ,Carex aquatilis,1951,Bernie,20160713,15:30:21,,101.6929703,3.330832156,100.8216934,31.98661232,389.8755188,24.72485733,316.8446034
CAAQ,Carex aquatilis,1951,Bernie,20160713,15:31:43,,101.6929169,1.878147878,74.03172302,31.52173233,389.9033508,24.8444767,343.5194749
CAAQ,Carex aquatilis,1951,Bernie,20160713,15:32:24,,101.6936111,0.889811134,49.98179626,31.28580666,390.1883545,24.90495682,362.0182906
CAAQ,Carex aquatilis,1951,Bernie,20160713,15:32:55,,101.6931839,0.949485213,20.10284615,31.04241371,390.2289124,25.07445908,360.7342674
CAAQ,Carex aquatilis,1951,Bernie,20160713,15:34:08,,101.6966248,-1.286868892,0.574419856,31.06051445,389.9851074,25.18334007,403.8312019
CAAQ,Carex aquatilis,1951,Bernie,20160713,15:37:29,1,101.695961,6.419629828,1999.818726,37.62833405,390.0648804,25.10126114,203.8499729
CAAQ,Carex aquatilis,1952,Bernie,20160713,16:01:03,1,101.6788025,9.353253496,1999.911621,51.85480499,390.2990112,21.83766937,78.54468143
CAAQ,Carex aquatilis,1952,Bernie,20160713,16:28:16,1,101.6732025,9.884795335,2000.56665,35.06036377,390.0975952,24.8961544,152.6400989
CAAQ,Carex aquatilis,1952,Bernie,20160713,16:38:21,,101.67939,8.862699885,2000.917603,35.10031128,389.9251099,24.67758751,184.6415113
CAAQ,Carex aquatilis,1952,Bernie,20160713,16:41:42,,101.6776886,8.378205585,1500.555542,32.70953369,390.2799377,24.88313293,207.6685335
CAAQ,Carex aquatilis,1952,Bernie,20160713,16:42:44,,101.6764526,9.114988748,1249.136597,32.18720627,390.1656494,24.95256042,196.3229743
CAAQ,Carex aquatilis,1952,Bernie,20160713,16:43:52,,101.6762543,9.421819988,1000.525574,31.88289642,389.7905579,24.92474937,190.6581075
CAAQ,Carex aquatilis,1952,Bernie,20160713,16:44:25,,101.6729813,7.896698346,751.0733643,31.7361927,390.3366699,24.81237984,219.4817101
CAAQ,Carex aquatilis,1952,Bernie,20160713,16:47:46,,101.6761246,8.078041341,499.3954163,31.30970001,390.0516663,24.55338669,218.680841
CAAQ,Carex aquatilis,1952,Bernie,20160713,16:49:20,,101.6735916,7.428072536,375.3815002,31.09982872,390.012207,25.1372776,219.9346454
CAAQ,Carex aquatilis,1952,Bernie,20160713,16:52:41,,101.6749115,6.699296406,250.3621063,30.86543655,390.0610046,24.45265007,228.2870246
CAAQ,Carex aquatilis,1952,Bernie,20160713,16:54:16,,101.6705933,5.060781006,199.8727264,31.09664917,389.883728,24.78264427,271.8495101
CAAQ,Carex aquatilis,1952,Bernie,20160713,16:57:37,,101.6718063,4.630626045,149.9604645,31.01954651,389.8607788,24.27814102,266.3407132
CAAQ,Carex aquatilis,1952,Bernie,20160713,16:58:53,,101.6694412,3.027541228,101.0392456,31.29618073,389.9769592,24.87977028,306.2714911
CAAQ,Carex aquatilis,1952,Bernie,20160713,17:02:14,,101.6674194,3.16629942,74.14664459,31.27696228,389.9097595,23.97725868,299.5973349
CAAQ,Carex aquatilis,1952,Bernie,20160713,17:05:35,,101.6670456,1.959435204,50.14985657,31.22055626,389.9188232,23.91578484,326.8746864
CAAQ,Carex aquatilis,1952,Bernie,20160713,17:08:56,,101.6627502,-0.476940906,20.13935471,31.12059975,390.1312561,23.91675377,393.0204633
CAAQ,Carex aquatilis,1952,Bernie,20160713,17:12:17,,101.6632843,-1.015010902,0.465691984,30.91516113,389.9976196,24.37198067,409.0841312
CAAQ,Carex aquatilis,1952,Bernie,20160713,17:15:15,1,101.6622696,5.921614017,1999.884766,34.32284546,389.9445801,24.82688332,141.2269812
ARLA2,Arctagrostis latifolia,1954,Andy,20160713,12:20:52,1,101.6046829,13.47869609,2000.830688,64.8996582,389.8755798,24.83566666,229.9236966
ARLA2,Arctagrostis latifolia,1954,Andy,20160713,13:00:40,,101.6106186,14.29351596,1998.39624,63.24511337,390.2391357,25.19216156,229.0265858
ARLA2,Arctagrostis latifolia,1954,Andy,20160713,13:01:18,,101.6106796,14.53171804,1499.660889,62.71134567,390.1013184,24.97935677,226.8297787
ARLA2,Arctagrostis latifolia,1954,Andy,20160713,13:02:09,,101.6102448,13.80215693,1249.671997,61.95698929,390.1079712,24.89096069,233.2003804
ARLA2,Arctagrostis latifolia,1954,Andy,20160713,13:02:45,,101.6120453,12.9915603,1000.553162,61.11794281,390.1324463,24.82819748,239.566855
ARLA2,Arctagrostis latifolia,1954,Andy,20160713,13:03:45,,101.6092072,12.56982803,750.2821655,60.37298203,389.895874,24.8242569,241.0726977
ARLA2,Arctagrostis latifolia,1954,Andy,20160713,13:04:55,,101.6094742,10.56575185,501.1910706,58.7244072,389.9924316,24.80284882,265.2347864
ARLA2,Arctagrostis latifolia,1954,Andy,20160713,13:06:08,,101.6076889,9.387445354,374.6175537,57.27407074,389.8981323,24.86553574,278.2321285
ARLA2,Arctagrostis latifolia,1954,Andy,20160713,13:07:17,,101.6098328,6.497335855,249.0302124,56.41897202,390.0193787,24.91656303,310.5023465
ARLA2,Arctagrostis latifolia,1954,Andy,20160713,13:07:54,,101.6106949,4.70202532,199.2432098,56.22511292,390.5828552,24.95929337,329.9180911
ARLA2,Arctagrostis latifolia,1954,Andy,20160713,13:09:00,,101.6135635,3.958354965,151.0629272,55.82639694,390.0523376,25.03331947,334.2493373
ARLA2,Arctagrostis latifolia,1954,Andy,20160713,13:09:36,,101.6100235,1.878198293,99.01016235,55.64019012,390.5784912,25.0335331,358.9137381
ARLA2,Arctagrostis latifolia,1954,Andy,20160713,13:10:20,,101.613266,0.653300018,74.9249115,55.40642929,390.4678345,24.96412468,373.3861372
ARLA2,Arctagrostis latifolia,1954,Andy,20160713,13:11:14,,101.6122818,-0.12390771,49.36938095,55.09604263,390.2239075,24.94600296,383.5335394
ARLA2,Arctagrostis latifolia,1954,Andy,20160713,13:11:46,,101.6135483,-1.394055302,19.56391525,54.89396286,390.7558899,24.958498,403.3121307
ARLA2,Arctagrostis latifolia,1954,Andy,20160713,13:12:42,,101.6090851,-2.756869979,1.02534008,54.43878555,390.2834778,24.93588829,429.4349775
ARLA2,Arctagrostis latifolia,1954,Andy,20160713,13:14:40,1,101.6110306,7.306097007,2000.028687,63.53110886,390.1323853,24.97353745,201.6337737
ARLA2,Arctagrostis latifolia,1955,Flash,20160713,16:33:41,1,101.7033386,15.70367874,1999.648193,74.98686218,390.311615,24.94832611,268.8161906
ARLA2,Arctagrostis latifolia,1955,Flash,20160713,17:01:03,1,101.6916809,18.1879203,1999.11145,68.89096069,389.9410095,25.11617661,258.9580732
ARLA2,Arctagrostis latifolia,1955,Flash,20160713,17:07:58,,101.6926727,17.500229,1999.260864,63.01613998,390.1534119,25.04893875,256.8055606
ARLA2,Arctagrostis latifolia,1955,Flash,20160713,17:08:54,,101.6933365,16.6942495,1500.828735,61.6664772,390.04422,24.89936447,256.1833544
ARLA2,Arctagrostis latifolia,1955,Flash,20160713,17:09:40,,101.6935272,16.05691459,1250.609009,60.63789749,390.1820068,24.80221176,258.6964153
ARLA2,Arctagrostis latifolia,1955,Flash,20160713,17:10:38,,101.6938858,15.12332538,1001.497437,59.33879471,390.1023254,24.80451775,262.6697438
ARLA2,Arctagrostis latifolia,1955,Flash,20160713,17:12:21,,101.6947327,13.98205012,750.6845093,57.22409439,389.8043823,24.80220604,268.5805418
ARLA2,Arctagrostis latifolia,1955,Flash,20160713,17:13:43,,101.6941681,11.96634345,501.4693298,55.15605164,389.9423218,24.83874512,281.7925604
ARLA2,Arctagrostis latifolia,1955,Flash,20160713,17:15:01,,101.6958771,10.29749196,376.0535889,54.25674438,389.7109985,24.96303177,291.6514192
ARLA2,Arctagrostis latifolia,1955,Flash,20160713,17:16:19,,101.6964874,7.746884977,250.7871704,53.89546585,389.8564453,24.96328926,310.1220194
ARLA2,Arctagrostis latifolia,1955,Flash,20160713,17:17:40,,101.6949005,4.901716246,150.9961243,53.42074966,389.9031372,24.90523911,332.3005114
ARLA2,Arctagrostis latifolia,1955,Flash,20160713,17:19:21,,101.6962585,2.694618277,98.80633545,51.58899307,390.0580139,24.84258652,349.8865561
ARLA2,Arctagrostis latifolia,1955,Flash,20160713,17:19:58,,101.6980743,1.152398424,74.13371277,50.83645248,390.6415405,24.83068657,367.4378927
ARLA2,Arctagrostis latifolia,1955,Flash,20160713,17:20:34,,101.6978302,0.223793674,50.04379654,50.02011871,390.8245544,24.86598396,379.0863073
ARLA2,Arctagrostis latifolia,1955,Flash,20160713,17:21:11,,101.7019882,-1.407983008,21.25693512,49.44261551,390.8395996,24.943964,404.453305
ARLA2,Arctagrostis latifolia,1955,Flash,20160713,17:21:46,,101.7008743,-2.44175606,0.469290763,48.98006058,390.7160034,24.93208504,425.1612514
ARLA2,Arctagrostis latifolia,1955,Flash,20160713,17:23:31,1,101.700531,7.863298444,2000.317139,60.12443924,389.54953,25.8753891,224.1799702
ARLA2,Arctagrostis latifolia,1956,Andy,20160713,13:25:20,1,101.61129,9.764138038,2000.676758,59.19947815,389.6085815,25.21077156,227.5594427
ARLA2,Arctagrostis latifolia,1956,Andy,20160713,13:56:40,1,101.6000519,12.39793277,2000.169312,48.70890045,389.8964539,24.95485497,255.733481
ARLA2,Arctagrostis latifolia,1956,Andy,20160713,13:57:48,,101.600296,12.06775306,1999.051758,47.34659195,390.2363281,24.89269066,254.7138311
ARLA2,Arctagrostis latifolia,1956,Andy,20160713,13:59:16,,101.6008606,12.34760563,1499.540894,45.56151962,390.3002319,24.80115128,247.5781162
ARLA2,Arctagrostis latifolia,1956,Andy,20160713,14:00:02,,101.602417,12.36476345,1250.056763,44.86148453,390.0951233,24.81271935,247.1706006
ARLA2,Arctagrostis latifolia,1956,Andy,20160713,14:01:07,,101.6035843,11.30803944,999.84552,43.80744553,389.9419861,24.86550331,256.131884
ARLA2,Arctagrostis latifolia,1956,Andy,20160713,14:02:01,,101.6045685,10.40823004,750.2575073,43.54788589,390.1292114,24.8827877,262.8776538
ARLA2,Arctagrostis latifolia,1956,Andy,20160713,14:03:31,,101.6056976,9.128266459,499.9779663,42.10679626,390.0171204,24.80018234,274.6913241
ARLA2,Arctagrostis latifolia,1956,Andy,20160713,14:04:08,,101.6068573,7.050026126,375.0951538,41.67359924,390.6229858,24.82127762,296.5679445
ARLA2,Arctagrostis latifolia,1956,Andy,20160713,14:04:57,,101.6066818,4.821247261,250.285675,41.09747696,390.2449341,24.82374191,320.3686299
ARLA2,Arctagrostis latifolia,1956,Andy,20160713,14:05:41,,101.6075287,3.704622851,198.8578033,40.84259415,390.0622253,24.88865471,332.8642322
ARLA2,Arctagrostis latifolia,1956,Andy,20160713,14:06:13,,101.6059189,3.559659723,150.115036,40.8443985,390.2797852,24.85134315,333.4550811
ARLA2,Arctagrostis latifolia,1956,Andy,20160713,14:07:11,,101.6073608,1.899870548,100.3519211,40.43434525,389.9943237,24.85584068,352.1638219
ARLA2,Arctagrostis latifolia,1956,Andy,20160713,14:07:55,,101.6077652,0.315339125,73.89331818,40.20661545,390.1409912,24.89083862,374.6777265
ARLA2,Arctagrostis latifolia,1956,Andy,20160713,14:08:45,,101.6073303,-0.790006257,50.26665878,39.74397278,390.024292,24.87981224,393.0209691
ARLA2,Arctagrostis latifolia,1956,Andy,20160713,14:09:16,,101.607254,-1.599934153,20.48141861,39.53310394,390.4272766,24.87145615,409.4356742
ARLA2,Arctagrostis latifolia,1956,Andy,20160713,14:10:08,,101.6075363,-3.329212654,1.792323351,39.20301819,389.909729,24.95787239,449.5035058
ARLA2,Arctagrostis latifolia,1956,Andy,20160713,14:11:48,1,101.6094589,6.056875045,1998.973755,50.00955582,389.7920837,25.08469582,165.267314
SAPU15,Salix pulchra,1957,Flash,20160713,21:20:46,1,101.6323013,16.48439536,2000.674438,75.28591919,390.0890198,15.42914391,296.7706876
SAPU15,Salix pulchra,1957,Flash,20160713,21:25:42,,101.6250763,16.44720975,2000.616821,73.68725586,390.1297913,15.7012167,298.3944092
SAPU15,Salix pulchra,1957,Flash,20160713,21:29:03,,101.6129608,16.10456443,1500.274536,73.90892029,390.0657349,15.13448048,297.8742122
SAPU15,Salix pulchra,1957,Flash,20160713,21:32:24,,101.6112976,15.22296789,1249.693726,73.89901733,390.1320496,14.94184303,300.8744344
SAPU15,Salix pulchra,1957,Flash,20160713,21:35:45,,101.6204681,15.3865366,1001.292664,70.98941803,389.7368164,14.8790369,299.5883989
SAPU15,Salix pulchra,1957,Flash,20160713,21:39:06,,101.6099701,13.43500636,750.9037476,69.37758636,389.9003296,14.92162609,307.7903677
